Id,WnvPresent
358,0.001539638
359,0.013748695
360,0.001539638
361,0.02829846
362,0.011213324
363,0.0088546295
364,0.00072058354
365,0.00072058354
366,0.00072058354
367,0.02829846
368,0.00072058354
369,0.036066823
370,0.016345194
371,0.0077647856
372,0.0009042508
373,0.0009042508
374,0.0009042508
375,0.036066823
376,0.0009042508
377,0.038655337
378,0.015416467
379,0.013905098
380,0.0009946399
381,0.0009946399
382,0.0009946399
383,0.038655337
384,0.0009946399
385,0.07315174
386,0.03815949
387,0.035390183
388,0.005128247
389,0.005128247
390,0.005128247
391,0.07315174
392,0.005128247
393,0.013748695
394,0.011729015
395,0.0064384933
396,0.001539638
397,0.001539638
398,0.001539638
399,0.013748695
400,0.001539638
401,0.07315174
402,0.03815949
403,0.035390183
404,0.005128247
405,0.005128247
406,0.005128247
407,0.07315174
408,0.005128247
409,0.013748695
410,0.011729015
411,0.0064384933
412,0.001539638
413,0.001539638
414,0.001539638
415,0.013748695
416,0.001539638
417,0.013748695
418,0.011729015
419,0.0064384933
420,0.001539638
421,0.001539638
422,0.001539638
423,0.013748695
424,0.001539638
425,0.07315174
426,0.03815949
427,0.035390183
428,0.005128247
429,0.005128247
430,0.005128247
431,0.07315174
432,0.005128247
433,0.013748695
434,0.011729015
435,0.0064384933
436,0.001539638
437,0.001539638
438,0.001539638
439,0.013748695
440,0.001539638
441,0.07315174
442,0.03815949
443,0.035390183
444,0.005128247
445,0.005128247
446,0.005128247
447,0.07315174
448,0.005128247
449,0.013748695
450,0.011729015
451,0.0064384933
452,0.001539638
453,0.001539638
454,0.001539638
455,0.013748695
456,0.001539638
457,0.013748695
458,0.011729015
459,0.0064384933
460,0.001539638
461,0.001539638
462,0.001539638
463,0.013748695
464,0.001539638
465,0.013748695
466,0.011729015
467,0.0064384933
468,0.001539638
469,0.001539638
470,0.001539638
471,0.013748695
472,0.001539638
473,0.02829846
474,0.011213324
475,0.0088546295
476,0.00072058354
477,0.00072058354
478,0.00072058354
479,0.02829846
480,0.00072058354
481,0.02829846
482,0.011213324
483,0.0088546295
484,0.00072058354
485,0.00072058354
486,0.00072058354
487,0.02829846
488,0.00072058354
489,0.013748695
490,0.011729015
491,0.0064384933
492,0.001539638
493,0.001539638
494,0.001539638
495,0.013748695
496,0.001539638
497,0.04253101
498,0.01700336
499,0.015338851
500,0.001351962
501,0.001351962
502,0.001351962
503,0.04253101
504,0.001351962
505,0.07315174
506,0.03815949
507,0.035390183
508,0.005128247
509,0.005128247
510,0.005128247
511,0.07315174
512,0.005128247
513,0.07315174
514,0.03815949
515,0.035390183
516,0.005128247
517,0.005128247
518,0.005128247
519,0.07315174
520,0.005128247
521,0.07315174
522,0.03815949
523,0.035390183
524,0.005128247
525,0.005128247
526,0.005128247
527,0.07315174
528,0.005128247
529,0.02829846
530,0.011213324
531,0.0088546295
532,0.00072058354
533,0.00072058354
534,0.00072058354
535,0.02829846
536,0.00072058354
537,0.013748695
538,0.011729015
539,0.0064384933
540,0.001539638
541,0.001539638
542,0.001539638
543,0.013748695
544,0.001539638
545,0.013748695
546,0.011729015
547,0.0064384933
548,0.001539638
549,0.001539638
550,0.001539638
551,0.013748695
552,0.001539638
553,0.04253101
554,0.01700336
555,0.015338851
556,0.001351962
557,0.001351962
558,0.001351962
559,0.04253101
560,0.001351962
561,0.013748695
562,0.011729015
563,0.0064384933
564,0.001539638
565,0.001539638
566,0.001539638
567,0.013748695
568,0.001539638
569,0.07315174
570,0.03815949
571,0.035390183
572,0.005128247
573,0.005128247
574,0.005128247
575,0.07315174
576,0.005128247
577,0.07315174
578,0.03815949
579,0.035390183
580,0.005128247
581,0.005128247
582,0.005128247
583,0.07315174
584,0.005128247
585,0.04253101
586,0.01700336
587,0.015338851
588,0.001351962
589,0.001351962
590,0.001351962
591,0.04253101
592,0.001351962
593,0.013748695
594,0.011729015
595,0.0064384933
596,0.001539638
597,0.001539638
598,0.001539638
599,0.013748695
600,0.001539638
601,0.038655337
602,0.015416467
603,0.013905098
604,0.0009946399
605,0.0009946399
606,0.0009946399
607,0.038655337
608,0.0009946399
609,0.013748695
610,0.011729015
611,0.0064384933
612,0.001539638
613,0.001539638
614,0.001539638
615,0.013748695
616,0.001539638
617,0.07315174
618,0.03815949
619,0.035390183
620,0.005128247
621,0.005128247
622,0.005128247
623,0.07315174
624,0.005128247
625,0.04253101
626,0.01700336
627,0.015338851
628,0.001351962
629,0.001351962
630,0.001351962
631,0.04253101
632,0.001351962
633,0.07315174
634,0.03815949
635,0.035390183
636,0.005128247
637,0.005128247
638,0.005128247
639,0.07315174
640,0.005128247
641,0.013748695
642,0.011729015
643,0.0064384933
644,0.001539638
645,0.001539638
646,0.001539638
647,0.013748695
648,0.001539638
649,0.02829846
650,0.011213324
651,0.0088546295
652,0.00072058354
653,0.00072058354
654,0.00072058354
655,0.02829846
656,0.00072058354
657,0.013748695
658,0.011729015
659,0.0064384933
660,0.001539638
661,0.001539638
662,0.001539638
663,0.013748695
664,0.001539638
665,0.07315174
666,0.03815949
667,0.035390183
668,0.005128247
669,0.005128247
670,0.005128247
671,0.07315174
672,0.005128247
673,0.013748695
674,0.011729015
675,0.0064384933
676,0.001539638
677,0.001539638
678,0.001539638
679,0.013748695
680,0.001539638
681,0.013748695
682,0.011729015
683,0.0064384933
684,0.001539638
685,0.001539638
686,0.001539638
687,0.013748695
688,0.001539638
689,0.013748695
690,0.011729015
691,0.0064384933
692,0.001539638
693,0.001539638
694,0.001539638
695,0.013748695
696,0.001539638
697,0.07315174
698,0.03815949
699,0.035390183
700,0.005128247
701,0.005128247
702,0.005128247
703,0.07315174
704,0.005128247
705,0.013748695
706,0.011729015
707,0.0064384933
708,0.001539638
709,0.001539638
710,0.001539638
711,0.013748695
712,0.001539638
713,0.013748695
714,0.011729015
715,0.0064384933
716,0.001539638
717,0.001539638
718,0.001539638
719,0.013748695
720,0.001539638
721,0.04253101
722,0.01700336
723,0.015338851
724,0.001351962
725,0.001351962
726,0.001351962
727,0.04253101
728,0.001351962
729,0.038655337
730,0.015416467
731,0.013905098
732,0.0009946399
733,0.0009946399
734,0.0009946399
735,0.038655337
736,0.0009946399
737,0.07315174
738,0.03815949
739,0.035390183
740,0.005128247
741,0.005128247
742,0.005128247
743,0.07315174
744,0.005128247
745,0.04253101
746,0.01700336
747,0.015338851
748,0.001351962
749,0.001351962
750,0.001351962
751,0.04253101
752,0.001351962
753,0.04253101
754,0.01700336
755,0.015338851
756,0.001351962
757,0.001351962
758,0.001351962
759,0.04253101
760,0.001351962
761,0.013748695
762,0.011729015
763,0.0064384933
764,0.001539638
765,0.001539638
766,0.001539638
767,0.013748695
768,0.001539638
769,0.038655337
770,0.015416467
771,0.013905098
772,0.0009946399
773,0.0009946399
774,0.0009946399
775,0.038655337
776,0.0009946399
777,0.04253101
778,0.01700336
779,0.015338851
780,0.001351962
781,0.001351962
782,0.001351962
783,0.04253101
784,0.001351962
785,0.013748695
786,0.011729015
787,0.0064384933
788,0.001539638
789,0.001539638
790,0.001539638
791,0.013748695
792,0.001539638
793,0.013748695
794,0.011729015
795,0.0064384933
796,0.001539638
797,0.001539638
798,0.001539638
799,0.013748695
800,0.001539638
801,0.013748695
802,0.011729015
803,0.0064384933
804,0.001539638
805,0.001539638
806,0.001539638
807,0.013748695
808,0.001539638
809,0.013748695
810,0.011729015
811,0.0064384933
812,0.001539638
813,0.001539638
814,0.001539638
815,0.013748695
816,0.001539638
817,0.038655337
818,0.015416467
819,0.013905098
820,0.0009946399
821,0.0009946399
822,0.0009946399
823,0.038655337
824,0.0009946399
825,0.038655337
826,0.015416467
827,0.013905098
828,0.0009946399
829,0.0009946399
830,0.0009946399
831,0.038655337
832,0.0009946399
833,0.04253101
834,0.01700336
835,0.015338851
836,0.001351962
837,0.001351962
838,0.001351962
839,0.04253101
840,0.001351962
841,0.013748695
842,0.011729015
843,0.0064384933
844,0.001539638
845,0.001539638
846,0.001539638
847,0.013748695
848,0.001539638
849,0.013748695
850,0.011729015
851,0.0064384933
852,0.001539638
853,0.001539638
854,0.001539638
855,0.013748695
856,0.001539638
857,0.04253101
858,0.01700336
859,0.015338851
860,0.001351962
861,0.001351962
862,0.001351962
863,0.04253101
864,0.001351962
865,0.013748695
866,0.011729015
867,0.0064384933
868,0.001539638
869,0.001539638
870,0.001539638
871,0.013748695
872,0.001539638
873,0.013748695
874,0.011729015
875,0.0064384933
876,0.001539638
877,0.001539638
878,0.001539638
879,0.013748695
880,0.001539638
881,0.013748695
882,0.011729015
883,0.0064384933
884,0.001539638
885,0.001539638
886,0.001539638
887,0.013748695
888,0.001539638
889,0.02829846
890,0.011213324
891,0.0088546295
892,0.00072058354
893,0.00072058354
894,0.00072058354
895,0.02829846
896,0.00072058354
897,0.038655337
898,0.015416467
899,0.013905098
900,0.0009946399
901,0.0009946399
902,0.0009946399
903,0.038655337
904,0.0009946399
905,0.04253101
906,0.01700336
907,0.015338851
908,0.001351962
909,0.001351962
910,0.001351962
911,0.04253101
912,0.001351962
913,0.013748695
914,0.011729015
915,0.0064384933
916,0.001539638
917,0.001539638
918,0.001539638
919,0.013748695
920,0.001539638
921,0.04253101
922,0.01700336
923,0.015338851
924,0.001351962
925,0.001351962
926,0.001351962
927,0.04253101
928,0.001351962
929,0.038655337
930,0.015416467
931,0.013905098
932,0.0009946399
933,0.0009946399
934,0.0009946399
935,0.038655337
936,0.0009946399
937,0.036066823
938,0.016345194
939,0.0077647856
940,0.0009042508
941,0.0009042508
942,0.0009042508
943,0.036066823
944,0.0009042508
945,0.038655337
946,0.015416467
947,0.013905098
948,0.0009946399
949,0.0009946399
950,0.0009946399
951,0.038655337
952,0.0009946399
953,0.04253101
954,0.01700336
955,0.015338851
956,0.001351962
957,0.001351962
958,0.001351962
959,0.04253101
960,0.001351962
961,0.04253101
962,0.01700336
963,0.015338851
964,0.001351962
965,0.001351962
966,0.001351962
967,0.04253101
968,0.001351962
969,0.04253101
970,0.01700336
971,0.015338851
972,0.001351962
973,0.001351962
974,0.001351962
975,0.04253101
976,0.001351962
977,0.04253101
978,0.01700336
979,0.015338851
980,0.001351962
981,0.001351962
982,0.001351962
983,0.04253101
984,0.001351962
985,0.04253101
986,0.01700336
987,0.015338851
988,0.001351962
989,0.001351962
990,0.001351962
991,0.04253101
992,0.001351962
993,0.04253101
994,0.01700336
995,0.015338851
996,0.001351962
997,0.001351962
998,0.001351962
999,0.04253101
1000,0.001351962
1001,0.04253101
1002,0.01700336
1003,0.015338851
1004,0.001351962
1005,0.001351962
1006,0.001351962
1007,0.04253101
1008,0.001351962
1009,0.04253101
1010,0.01700336
1011,0.015338851
1012,0.001351962
1013,0.001351962
1014,0.001351962
1015,0.04253101
1016,0.001351962
1017,0.04253101
1018,0.01700336
1019,0.015338851
1020,0.001351962
1021,0.001351962
1022,0.001351962
1023,0.04253101
1024,0.001351962
1025,0.013748695
1026,0.011729015
1027,0.0064384933
1028,0.001539638
1029,0.001539638
1030,0.001539638
1031,0.013748695
1032,0.001539638
1033,0.02829846
1034,0.011213324
1035,0.0088546295
1036,0.00072058354
1037,0.00072058354
1038,0.00072058354
1039,0.02829846
1040,0.00072058354
1041,0.02829846
1042,0.011213324
1043,0.0088546295
1044,0.00072058354
1045,0.00072058354
1046,0.00072058354
1047,0.02829846
1048,0.00072058354
1049,0.04253101
1050,0.01700336
1051,0.015338851
1052,0.001351962
1053,0.001351962
1054,0.001351962
1055,0.04253101
1056,0.001351962
1057,0.013748695
1058,0.011729015
1059,0.0064384933
1060,0.001539638
1061,0.001539638
1062,0.001539638
1063,0.013748695
1064,0.001539638
1065,0.04253101
1066,0.01700336
1067,0.015338851
1068,0.001351962
1069,0.001351962
1070,0.001351962
1071,0.04253101
1072,0.001351962
1073,0.013748695
1074,0.011729015
1075,0.0064384933
1076,0.001539638
1077,0.001539638
1078,0.001539638
1079,0.013748695
1080,0.001539638
1081,0.02829846
1082,0.011213324
1083,0.0088546295
1084,0.00072058354
1085,0.00072058354
1086,0.00072058354
1087,0.02829846
1088,0.00072058354
1089,0.038655337
1090,0.015416467
1091,0.013905098
1092,0.0009946399
1093,0.0009946399
1094,0.0009946399
1095,0.038655337
1096,0.0009946399
1097,0.07315174
1098,0.03815949
1099,0.035390183
1100,0.005128247
1101,0.005128247
1102,0.005128247
1103,0.07315174
1104,0.005128247
1105,0.038655337
1106,0.015416467
1107,0.013905098
1108,0.0009946399
1109,0.0009946399
1110,0.0009946399
1111,0.038655337
1112,0.0009946399
1113,0.07315174
1114,0.03815949
1115,0.035390183
1116,0.005128247
1117,0.005128247
1118,0.005128247
1119,0.07315174
1120,0.005128247
1121,0.04253101
1122,0.01700336
1123,0.015338851
1124,0.001351962
1125,0.001351962
1126,0.001351962
1127,0.04253101
1128,0.001351962
1129,0.04253101
1130,0.01700336
1131,0.015338851
1132,0.001351962
1133,0.001351962
1134,0.001351962
1135,0.04253101
1136,0.001351962
1137,0.02829846
1138,0.011213324
1139,0.0088546295
1140,0.00072058354
1141,0.00072058354
1142,0.00072058354
1143,0.02829846
1144,0.00072058354
1145,0.04253101
1146,0.01700336
1147,0.015338851
1148,0.001351962
1149,0.001351962
1150,0.001351962
1151,0.04253101
1152,0.001351962
1153,0.02829846
1154,0.011213324
1155,0.0088546295
1156,0.00072058354
1157,0.00072058354
1158,0.00072058354
1159,0.02829846
1160,0.00072058354
1161,0.07315174
1162,0.03815949
1163,0.035390183
1164,0.005128247
1165,0.005128247
1166,0.005128247
1167,0.07315174
1168,0.005128247
1169,0.013748695
1170,0.011729015
1171,0.0064384933
1172,0.001539638
1173,0.001539638
1174,0.001539638
1175,0.013748695
1176,0.001539638
1177,0.013748695
1178,0.011729015
1179,0.0064384933
1180,0.001539638
1181,0.001539638
1182,0.001539638
1183,0.013748695
1184,0.001539638
1185,0.04253101
1186,0.01700336
1187,0.015338851
1188,0.001351962
1189,0.001351962
1190,0.001351962
1191,0.04253101
1192,0.001351962
1193,0.013748695
1194,0.011729015
1195,0.0064384933
1196,0.001539638
1197,0.001539638
1198,0.001539638
1199,0.013748695
1200,0.001539638
1201,0.02829846
1202,0.011213324
1203,0.0088546295
1204,0.00072058354
1205,0.00072058354
1206,0.00072058354
1207,0.02829846
1208,0.00072058354
1209,0.008954548
1210,0.0035061166
1211,0.0027640816
1212,0.00028325722
1213,0.00028325722
1214,0.00028325722
1215,0.008954548
1216,0.00028325722
1217,0.0035663145
1218,0.0030378136
1219,0.001660981
1220,0.00050113484
1221,0.00050113484
1222,0.00050113484
1223,0.0035663145
1224,0.00050113484
1225,0.008954548
1226,0.0035061166
1227,0.0027640816
1228,0.00028325722
1229,0.00028325722
1230,0.00028325722
1231,0.008954548
1232,0.00028325722
1233,0.011327368
1234,0.004441655
1235,0.004001842
1236,0.00035914948
1237,0.00035914948
1238,0.00035914948
1239,0.011327368
1240,0.00035914948
1241,0.0035663145
1242,0.0030378136
1243,0.001660981
1244,0.00050113484
1245,0.00050113484
1246,0.00050113484
1247,0.0035663145
1248,0.00050113484
1249,0.021993974
1250,0.011177989
1251,0.010345709
1252,0.0018566392
1253,0.0018566392
1254,0.0018566392
1255,0.021993974
1256,0.0018566392
1257,0.0035663145
1258,0.0030378136
1259,0.001660981
1260,0.00050113484
1261,0.00050113484
1262,0.00050113484
1263,0.0035663145
1264,0.00050113484
1265,0.0035663145
1266,0.0030378136
1267,0.001660981
1268,0.00050113484
1269,0.00050113484
1270,0.00050113484
1271,0.0035663145
1272,0.00050113484
1273,0.021993974
1274,0.011177989
1275,0.010345709
1276,0.0018566392
1277,0.0018566392
1278,0.0018566392
1279,0.021993974
1280,0.0018566392
1281,0.008954548
1282,0.0035061166
1283,0.0027640816
1284,0.00028325722
1285,0.00028325722
1286,0.00028325722
1287,0.008954548
1288,0.00028325722
1289,0.021993974
1290,0.011177989
1291,0.010345709
1292,0.0018566392
1293,0.0018566392
1294,0.0018566392
1295,0.021993974
1296,0.0018566392
1297,0.021993974
1298,0.011177989
1299,0.010345709
1300,0.0018566392
1301,0.0018566392
1302,0.0018566392
1303,0.021993974
1304,0.0018566392
1305,0.008954548
1306,0.0035061166
1307,0.0027640816
1308,0.00028325722
1309,0.00028325722
1310,0.00028325722
1311,0.008954548
1312,0.00028325722
1313,0.0035663145
1314,0.0030378136
1315,0.001660981
1316,0.00050113484
1317,0.00050113484
1318,0.00050113484
1319,0.0035663145
1320,0.00050113484
1321,0.011475426
1322,0.005129016
1323,0.0024220427
1324,0.00035549607
1325,0.00035549607
1326,0.00035549607
1327,0.011475426
1328,0.00035549607
1329,0.0035663145
1330,0.0030378136
1331,0.001660981
1332,0.00050113484
1333,0.00050113484
1334,0.00050113484
1335,0.0035663145
1336,0.00050113484
1337,0.0035663145
1338,0.0030378136
1339,0.001660981
1340,0.00050113484
1341,0.00050113484
1342,0.00050113484
1343,0.0035663145
1344,0.00050113484
1345,0.021993974
1346,0.011177989
1347,0.010345709
1348,0.0018566392
1349,0.0018566392
1350,0.0018566392
1351,0.021993974
1352,0.0018566392
1353,0.011327368
1354,0.004441655
1355,0.004001842
1356,0.00035914948
1357,0.00035914948
1358,0.00035914948
1359,0.011327368
1360,0.00035914948
1361,0.011327368
1362,0.004441655
1363,0.004001842
1364,0.00035914948
1365,0.00035914948
1366,0.00035914948
1367,0.011327368
1368,0.00035914948
1369,0.011327368
1370,0.004441655
1371,0.004001842
1372,0.00035914948
1373,0.00035914948
1374,0.00035914948
1375,0.011327368
1376,0.00035914948
1377,0.0035663145
1378,0.0030378136
1379,0.001660981
1380,0.00050113484
1381,0.00050113484
1382,0.00050113484
1383,0.0035663145
1384,0.00050113484
1385,0.0035663145
1386,0.0030378136
1387,0.001660981
1388,0.00050113484
1389,0.00050113484
1390,0.00050113484
1391,0.0035663145
1392,0.00050113484
1393,0.011327368
1394,0.004441655
1395,0.004001842
1396,0.00035914948
1397,0.00035914948
1398,0.00035914948
1399,0.011327368
1400,0.00035914948
1401,0.021993974
1402,0.011177989
1403,0.010345709
1404,0.0018566392
1405,0.0018566392
1406,0.0018566392
1407,0.021993974
1408,0.0018566392
1409,0.0124986945
1410,0.0049044867
1411,0.0044190474
1412,0.0004882847
1413,0.0004882847
1414,0.0004882847
1415,0.0124986945
1416,0.0004882847
1417,0.021993974
1418,0.011177989
1419,0.010345709
1420,0.0018566392
1421,0.0018566392
1422,0.0018566392
1423,0.021993974
1424,0.0018566392
1425,0.0124986945
1426,0.0049044867
1427,0.0044190474
1428,0.0004882847
1429,0.0004882847
1430,0.0004882847
1431,0.0124986945
1432,0.0004882847
1433,0.0035663145
1434,0.0030378136
1435,0.001660981
1436,0.00050113484
1437,0.00050113484
1438,0.00050113484
1439,0.0035663145
1440,0.00050113484
1441,0.0124986945
1442,0.0049044867
1443,0.0044190474
1444,0.0004882847
1445,0.0004882847
1446,0.0004882847
1447,0.0124986945
1448,0.0004882847
1449,0.0035663145
1450,0.0030378136
1451,0.001660981
1452,0.00050113484
1453,0.00050113484
1454,0.00050113484
1455,0.0035663145
1456,0.00050113484
1457,0.0124986945
1458,0.0049044867
1459,0.0044190474
1460,0.0004882847
1461,0.0004882847
1462,0.0004882847
1463,0.0124986945
1464,0.0004882847
1465,0.0035663145
1466,0.0030378136
1467,0.001660981
1468,0.00050113484
1469,0.00050113484
1470,0.00050113484
1471,0.0035663145
1472,0.00050113484
1473,0.0035663145
1474,0.0030378136
1475,0.001660981
1476,0.00050113484
1477,0.00050113484
1478,0.00050113484
1479,0.0035663145
1480,0.00050113484
1481,0.021993974
1482,0.011177989
1483,0.010345709
1484,0.0018566392
1485,0.0018566392
1486,0.0018566392
1487,0.021993974
1488,0.0018566392
1489,0.0035663145
1490,0.0030378136
1491,0.001660981
1492,0.00050113484
1493,0.00050113484
1494,0.00050113484
1495,0.0035663145
1496,0.00050113484
1497,0.0035663145
1498,0.0030378136
1499,0.001660981
1500,0.00050113484
1501,0.00050113484
1502,0.00050113484
1503,0.0035663145
1504,0.00050113484
1505,0.021993974
1506,0.011177989
1507,0.010345709
1508,0.0018566392
1509,0.0018566392
1510,0.0018566392
1511,0.021993974
1512,0.0018566392
1513,0.0035663145
1514,0.0030378136
1515,0.001660981
1516,0.00050113484
1517,0.00050113484
1518,0.00050113484
1519,0.0035663145
1520,0.00050113484
1521,0.008954548
1522,0.0035061166
1523,0.0027640816
1524,0.00028325722
1525,0.00028325722
1526,0.00028325722
1527,0.008954548
1528,0.00028325722
1529,0.021993974
1530,0.011177989
1531,0.010345709
1532,0.0018566392
1533,0.0018566392
1534,0.0018566392
1535,0.021993974
1536,0.0018566392
1537,0.0124986945
1538,0.0049044867
1539,0.0044190474
1540,0.0004882847
1541,0.0004882847
1542,0.0004882847
1543,0.0124986945
1544,0.0004882847
1545,0.021993974
1546,0.011177989
1547,0.010345709
1548,0.0018566392
1549,0.0018566392
1550,0.0018566392
1551,0.021993974
1552,0.0018566392
1553,0.021993974
1554,0.011177989
1555,0.010345709
1556,0.0018566392
1557,0.0018566392
1558,0.0018566392
1559,0.021993974
1560,0.0018566392
1561,0.0035663145
1562,0.0030378136
1563,0.001660981
1564,0.00050113484
1565,0.00050113484
1566,0.00050113484
1567,0.0035663145
1568,0.00050113484
1569,0.008954548
1570,0.0035061166
1571,0.0027640816
1572,0.00028325722
1573,0.00028325722
1574,0.00028325722
1575,0.008954548
1576,0.00028325722
1577,0.011475426
1578,0.005129016
1579,0.0024220427
1580,0.00035549607
1581,0.00035549607
1582,0.00035549607
1583,0.011475426
1584,0.00035549607
1585,0.011327368
1586,0.004441655
1587,0.004001842
1588,0.00035914948
1589,0.00035914948
1590,0.00035914948
1591,0.011327368
1592,0.00035914948
1593,0.021993974
1594,0.011177989
1595,0.010345709
1596,0.0018566392
1597,0.0018566392
1598,0.0018566392
1599,0.021993974
1600,0.0018566392
1601,0.0035663145
1602,0.0030378136
1603,0.001660981
1604,0.00050113484
1605,0.00050113484
1606,0.00050113484
1607,0.0035663145
1608,0.00050113484
